name,rubro,email,phone,whatsapp,best_outreach_number,address,city,province,website,instagram,facebook,linkedin,source,lead_score,lead_tier,contact_channel
Los Robles,Marroquineria,losroblespolo@speedy.com.ar,+541142155896,,+541142155896,--- Bº Las Acacias- Ctro Comercial Loc 6,Guillermo Hudson - Buenos Aires,,,,,,Paginas Amarillas,45,C,phone
Marroquineria Coskin,Marroquineria,valeriakin@hotmail.com,+5491156061970,,+5491156061970,Velázquez 781,El Palomar - Buenos Aires,,,,,,Paginas Amarillas,45,C,phone
Mc Shoes,Marroquineria,,+541143223380,,+541143223380,Florida 718,Centro (San Nicolás) - Ciudad de Buenos Aires,,www.mcshoes.com.ar,,,,Paginas Amarillas,45,C,phone
Pequeñas Sakuras,Marroquineria,angelesboyko@gmail.com,+5491157730782,,+5491157730782,Calle 527 2316,Gobernador Costa - Buenos Aires,,,,,,Paginas Amarillas,45,C,phone
Renatta,Marroquineria,griselrolon2018@gmail.com,+5493704557488,,+5493704557488,Libertad 156,Las Lomitas - Formosa,,,,,,Paginas Amarillas,45,C,phone
Roberto Carlos,Marroquineria,rcf19980627@gmail.com,+5491169608189,,+5491169608189,Las Anémonas 2668,Escobar - Buenos Aires,,,,,,Paginas Amarillas,45,C,phone
San Marcos Sport SRL Fca de Cinturones de Cuero,Marroquineria,,+543537498122,,+543537498122,Urquiza 138,San Marcos Sud - Cordoba,,http://www.sanmarcossport.com,,,,Paginas Amarillas,45,C,phone
Siempre Contigo,Marroquineria,siemprecontigo-@hotmail.com,+542229494321,,+542229494321,1282 N°545 E/6 Y 7,El Pato - Buenos Aires,,,,,,Paginas Amarillas,45,C,phone
Tienda Betina,Marroquineria,santi.tulian@gmail.com,+5493549458106,,+5493549458106,Libertad 1054,Cruz del Eje - Cordoba,,,,,,Paginas Amarillas,45,C,phone
Victoria Anabia,Marroquineria,sharablacke@gmail.com,+5491169377959,,+5491169377959,Av Corrientes 3064,Palermo Hollywood - Ciudad de Buenos Aires,,,,,,Paginas Amarillas,45,C,phone
Adrian Propiedades,Martilleros,adrianprop@hotmail.com,+541144830063,,+541144830063,Av Rivadavia 17833,Morón - Buenos Aires,,,,,,Paginas Amarillas,45,C,phone
Candy S Arguello Gravier,Martilleros,1920estudio@gmail.com,+5492994081940,,+5492994081940,Santa Fe 415,Neuquén - Neuquen,,,,,,Paginas Amarillas,45,C,phone
Chacon Omar H,Martilleros,omarh742000@yahoo.com.ar,+542343440057,,+542343440057,Sgto Cabral 181,Norberto de la Riestra - Buenos Aires,,,,,,Paginas Amarillas,45,C,phone
Colegio de Martilleros y Corredores,Martilleros,,+541144413891,,+541144413891,Dr Eizaguirre 1935,San Justo - Buenos Aires,,http://www.martillerosmatanza.com.ar/,,,,Paginas Amarillas,45,C,phone
Colegio de Martilleros y Corredores Publicos,Martilleros,colmartl@speedy.com.ar,+542392422116,,+542392422116,Villegas 757,Trenque Lauquen - Buenos Aires,,,,,,Paginas Amarillas,45,C,phone
Edgardo Gonzalez & Cia,Martilleros,mariaisabelbattaglino@gmail.com,+5493463412750,,+5493463412750,Maipú 321,Canals - Cordoba,,,,,,Paginas Amarillas,45,C,phone
F. Dragone Propiedades,Martilleros,fdragone@hotmail.com,+541142951338,,+541142951338,French 7,Ezeiza - Buenos Aires,,,,,,Paginas Amarillas,45,C,phone
Fridman,Martilleros,,+542214231598,,+542214231598,6 639,La Plata - Buenos Aires,,www.fridmanpropiedades.com.ar,,,,Paginas Amarillas,45,C,phone
Hector D Sosa,Martilleros,primerosauxiliosmendoza@gmail.com,+542614487731,,+542614487731,Matienzo 1899,Las Heras - Mendoza,,,,,,Paginas Amarillas,45,C,phone
Ica Inmobiliaria Inmobiliaria Oficial de la Republica,Martilleros,mrojo146@hotmail.com,+543514560061,,+543514560061,San Jerónimo 3029,Córdoba - Cordoba,,,,,,Paginas Amarillas,45,C,phone
Inmobiliaria Cuva Italo Salvador,Martilleros,martillerocuva@hotmail.com,+543884232038,,+543884232038,E Cicarelli 21,San Salvador de Jujuy - Jujuy,,,,,,Paginas Amarillas,45,C,phone
Inmobiliaria Di Nardo,Martilleros,,+542214212269,,+542214212269,Diagonal 73 2751,La Plata - Buenos Aires,,http://www.dinardopropiedades.com.ar,,,,Paginas Amarillas,45,C,phone
Inmobiliaria Fersi,Martilleros,,+543414715236,,+543414715236,Av San Martín 1257,Granadero Baigorria - Santa Fe,,http://www.fersipropiedades.com.ar,,,,Paginas Amarillas,45,C,phone
Inmobiliaria Hugo M Gonzalez,Martilleros,,+542214255459,,+542214255459,38 663,La Plata - Buenos Aires,,http://www.inmobgonzalezhugo.com.ar,,,,Paginas Amarillas,45,C,phone
Inmobiliaria Martin Juan,Martilleros,inmobiliariamartinjuan@speedy.com.ar,+542494443651,,+542494443651,Gral Rodríguez 913,Tandil - Buenos Aires,,,,,,Paginas Amarillas,45,C,phone
Inmobiliaria Perez Pando,Martilleros,inmobiliariaperezpando@hotmail.com,+541142484774,,+541142484774,Cnel Beltrán 202,Remedios de Escalada - Buenos Aires,,,,,,Paginas Amarillas,45,C,phone
Inmobiliaria Robles Casas & Campos Cristian Ladanaj Martille,Martilleros,,+542234862666,,+542234862666,Rawson 1233 Piso 1,Mar del Plata - Buenos Aires,,http://www.roblescasascampos.com,,,,Paginas Amarillas,45,C,phone
Javier Grenettier,Martilleros,,+541142905026,,+541142905026,A Rojas 168,Monte Grande - Buenos Aires,,www.rucapropiedades.com.ar,,,,Paginas Amarillas,45,C,phone
Merecedes Gonzales Corredora y Martillera Publica,Martilleros,mercedescultura2015@gmail.com,+5493516270161,,+5493516270161,I Casanova 112,Córdoba - Cordoba,,,,,,Paginas Amarillas,45,C,phone
Oscar V Guardati,Martilleros,oscarguardati@yahoo.com.ar,+5493404633322,,+5493404633322,2 De Junio 111,Gálvez - Santa Fe,,,,,,Paginas Amarillas,45,C,phone
Susana Elizabeth Cesari,Martilleros,elicesarirealestate@gmail.com,+5492395407988,,+5492395407988,Zapiola 273,Carlos Casares - Buenos Aires,,,,,,Paginas Amarillas,45,C,phone
Andrea Masajes,Masajes,andreagonzalez77@hotmail.com.es,+5493446503692,,+5493446503692,Mñor Angelelli 2115,Gualeguaychú - Entre Rios,,,,,,Paginas Amarillas,45,C,phone
Carlos Costabella Masoterapeuta,Masajes,cac1961@hotmail.com,+543534525030,,+543534525030,25 De Mayo 1301,Villa María - Cordoba,,,,,,Paginas Amarillas,45,C,phone
Centro Alternativo Bacilio Masajes,Masajes,masajesterapeuticosbacilio@gmail.com,+542246434603,,+542246434603,Calle 3 7489,Mar del Tuyú - Buenos Aires,,,,,,Paginas Amarillas,45,C,phone
Crisitina Estetica,Masajes,pao22_gutierrez@hotmail.com,+541142270463,,+541142270463,Matanza 559,Villa Domínico - Buenos Aires,,,,,,Paginas Amarillas,45,C,phone
Jimena Perez Mendez,Masajes,,+5491167410444,,+5491167410444,B Dell'Eva 2207,Hurlingham - Buenos Aires,,http://www.anahel.com.ar,,,,Paginas Amarillas,45,C,phone
Masajes Relax,Masajes,elglapu2006@hotmail.com,+5491136323665,,+5491136323665,Av Rivadavia 2100 Piso 2,Once (Balvanera) - Ciudad de Buenos Aires,,,,,,Paginas Amarillas,45,C,phone
Masajes Relax Descontracturantes,Masajes,evatschlaen@hotmail.com,+5491167647550,,+5491167647550,Terrada 2615,Palermo Hollywood - Ciudad de Buenos Aires,,,,,,Paginas Amarillas,45,C,phone
Masajes Terapéuticos Melina Gamarra,Masajes,melinagamarra227@gmail.com,+5491130558256,,+5491130558256,Av Santa Fe S/N,Palermo Hollywood - Ciudad de Buenos Aires,,,,,,Paginas Amarillas,45,C,phone
Masajistas del Oasis,Masajes,federicosalvador24@gmail.com,+5491131982706,,+5491131982706,Paraguay 445,Palermo Hollywood - Ciudad de Buenos Aires,,,,,,Paginas Amarillas,45,C,phone
Masoterapeuta Luis a Garabito Masajes,Masajes,buenosaireslag@hotmail.com,+5491149706402,,+5491149706402,Av Córdoba 1342 Piso 12,Centro (San Nicolás) - Ciudad de Buenos Aires,,,,,,Paginas Amarillas,45,C,phone
Masoterapia,Masajes,,+5493515556186,,+5493515556186,B Rivadavia 150 Piso 10,Córdoba - Cordoba,,http://www.masoterapia-cba.com.ar,,,,Paginas Amarillas,45,C,phone
Yujra Dante Alberto,Masajes,dyujra@hotmail.com,+542224433222,,+542224433222,Paz 3189,Glew - Buenos Aires,,,,,,Paginas Amarillas,45,C,phone
Extintores Gs,Matafuegos,,+542214693816,,+542214693816,Ortiz De Rosas/27 26,Ensenada - Buenos Aires,,www.gsextintores.com,,,,Paginas Amarillas,45,C,phone
Iseg Vial Venta y Recarga,Matafuegos,,+542374841038,,+542374841038,P Whelan 1155,General Rodríguez - Buenos Aires,,www.isegvial.com,,,,Paginas Amarillas,45,C,phone
Mass Matafuegos,Matafuegos,,+541142485086,,+541142485086,Villegas 271,Remedios de Escalada - Buenos Aires,,http://www.massmatafuegos.com.ar,,,,Paginas Amarillas,45,C,phone
Matafuegos Aconcagua,Matafuegos,matafuegosaconcagua@speedy.com.ar,+542320423359,,+542320423359,Av H Yrigoyen 351,José C Paz - Buenos Aires,,,,,,Paginas Amarillas,45,C,phone
Matafuegos Avenida,Matafuegos,matafuegos.avenida@gmail.com,+543462424282,,+543462424282,Av Santa Fe 195,Venado Tuerto - Santa Fe,,,,,,Paginas Amarillas,45,C,phone
Matafuegos Drago - Futuro SRL,Matafuegos,futurosrl@speedy.com.ar,+542234954888,,+542234954888,Entre Ríos 1929,Mar del Plata - Buenos Aires,,,,,,Paginas Amarillas,45,C,phone
Matafuegos Fuegoplat,Matafuegos,fuegoplat@hotmail.com,+542214213864,,+542214213864,12 137,La Plata - Buenos Aires,,,,,,Paginas Amarillas,45,C,phone
Matafuegos Hurlingham,Matafuegos,,+541144592696,,+541144592696,M O Graham 348 Piso PB,Hurlingham - Buenos Aires,,http://www.matafuegoshurlingham.com/,,,,Paginas Amarillas,45,C,phone
Matafuegos Impulso,Matafuegos,matafuegoimpulso@hotmail.com,+542234729615,,+542234729615,Av Independencia 4196,Mar del Plata - Buenos Aires,,,,,,Paginas Amarillas,45,C,phone
Matafuegos Omar,Matafuegos,jmatafuegosomar@hotmail.com,+5491150395302,,+5491150395302,Charcas 2606,Lomas del Mirador - Buenos Aires,,,,,,Paginas Amarillas,45,C,phone
Matafuegos Perucca,Matafuegos,matafuegosperucca@arnet.com.ar,+543462423104,,+543462423104,Iturraspe 555,Venado Tuerto - Santa Fe,,,,,,Paginas Amarillas,45,C,phone
Matafuegos Prevenir,Matafuegos,matafuegosprevenir@gmail.com,+541120054507,,+541120054507,Av E Perón 918,Temperley - Buenos Aires,,,,,,Paginas Amarillas,45,C,phone
Matafuegos Sici,Matafuegos,sicimayol@msn.com,+541146623323,,+541146623323,Gral J A Roca 1830,Hurlingham - Buenos Aires,,,,,,Paginas Amarillas,45,C,phone
Matafuegos Sur,Matafuegos,bulonerasaluzzo@hotmail.com,+543884257623,,+543884257623,Av Azopardo 175,San Salvador de Jujuy - Jujuy,,,,,,Paginas Amarillas,45,C,phone
Matafuegos Vidal-Seguridad Industrial de Ruben Edgardo Vidal,Matafuegos,matafuegosvidal@speedy.com.ar,+542234737347,,+542234737347,Av Libertad 3943,Mar del Plata - Buenos Aires,,,,,,Paginas Amarillas,45,C,phone
Neco Mat - Seguridad Industrial,Matafuegos,matafuegosnecomat@hotmail.com,+542262427238,,+542262427238,Calle 46 2357,Necochea - Buenos Aires,,,,,,Paginas Amarillas,45,C,phone
Pilar Extintor,Matafuegos,pilarextintor@hotmail.com,+542304663533,,+542304663533,Av V Castro 786,Pilar - Buenos Aires,,,,,,Paginas Amarillas,45,C,phone
Rojo Hermanos,Matafuegos,,+541145520655,,+541145520655,Plaza 1083,Villa Ortuzar - Ciudad de Buenos Aires,,http://www.rojohermanos.com.ar,,,,Paginas Amarillas,45,C,phone
Seguridad Fenix SA,Matafuegos,fenixtsas@eternet.cc,+542983428413,,+542983428413,Av Caseros 955,Tres Arroyos - Buenos Aires,,,,,,Paginas Amarillas,45,C,phone
Simeco Seguridad Industrial,Matafuegos,simeco@uol.com.ar,+542320435298,,+542320435298,Av Pte A Illia 6930,Grand Bourg - Buenos Aires,,,,,,Paginas Amarillas,45,C,phone
Vari - Gas Servicios,Matafuegos,varigasservicios@hotmail.com,+542994786176,,+542994786176,Italia 335,Cipolletti - Rio Negro,,,,,,Paginas Amarillas,45,C,phone
Barilari Oscar,Matriceria,barilari73@yahoo.com.ar,+541144823253,,+541144823253,J Ingenieros 5380,Tablada - Buenos Aires,,,,,,Paginas Amarillas,45,C,phone
Cilio Metalurgica SRL,Matriceria,,+541146522243,,+541146522243,Sgto Cabral 5038,Lomas del Mirador - Buenos Aires,,http://www.ciliometalurgica.com.ar,,,,Paginas Amarillas,45,C,phone
Darío Oneto SRL,Matriceria,darioonetosrl@hotmail.com,+541147506605,,+541147506605,W De Tata 538 S/N,Caseros - Buenos Aires,,,,,,Paginas Amarillas,45,C,phone
Matriceria J M Leggieri,Matriceria,jm@matricerialeggieri.com.ar,+541146658010,,+541146658010,Uspallata 788,Hurlingham - Buenos Aires,,,,,,Paginas Amarillas,45,C,phone
Matriceria Ja SRL,Matriceria,cintiaayala84@hotmail.com,+541142060555,,+541142060555,S Soreda 4284,Sarandí - Buenos Aires,,,,,,Paginas Amarillas,45,C,phone
Mecanizados Austral,Matriceria,australmecanizados@gmail.com,+542983428083,,+542983428083,Brandsen 1325,Tres Arroyos - Buenos Aires,,,,,,Paginas Amarillas,45,C,phone
Metalcrafter SA Diseño y Produccion de Matrices,Matriceria,info@metalcrafter.com.ar,+541142727730,,+541142727730,Alf Sardi 2070,Luis Guillón - Buenos Aires,,,,,,Paginas Amarillas,45,C,phone
Moldemat SRL,Matriceria,moldemat@speedy.com.ar,+541142462884,,+541142462884,Las Piedras 2804,Remedios de Escalada - Buenos Aires,,,,,,Paginas Amarillas,45,C,phone
Mpm,Matriceria,mpm_laplata@hotmail.com,+542214732210,,+542214732210,CALLE 449 S/N,Villa Elisa - Buenos Aires,,,,,,Paginas Amarillas,45,C,phone
Plastiutil,Matriceria,,+541144429583,,+541144429583,Cnel J Thorne 1121,Ciudad Madero - Buenos Aires,,http://www.plasti-util.com.ar,,,,Paginas Amarillas,45,C,phone
Pontoni Ermes,Matriceria,pontoni@telecentro.com.ar,+541146223417,,+541146223417,Humaitá 1476,Tapiales - Buenos Aires,,,,,,Paginas Amarillas,45,C,phone
Taller de Modelo de Buenos Aires,Matriceria,pedroamigo@cmbasa.com.ar,+542374813184,,+542374813184,Av Gral Roca 3295 Piso PB,Trujui - Buenos Aires,,,,,,Paginas Amarillas,45,C,phone
V Z Sociedad de Hecho,Matriceria,hvenica@trcnet.com.ar,+543482498144,,+543482498144,CALLE 19 S/N S/N,Guadalupe Norte - Santa Fe,,,,,,Paginas Amarillas,45,C,phone
Willyand Pulido,Matriceria,willyandpulido@gmail.com,+5491168666209,,+5491168666209,A Einstein 399 Piso PB,Villa Tesei - Buenos Aires,,,,,,Paginas Amarillas,45,C,phone
Iconic,Mayoristas,dimamacolrz@gmail.com,+5491166136842,,+5491166136842,Arana Goiri 4901,Lomas de Zamora - Buenos Aires,,,,,,Paginas Amarillas,45,C,phone
Byz Tornería,Mecanizado,byztorneria@gmail.com,+5493496504147,,+5493496504147,Av A Aufranc 12,Esperanza - Santa Fe,,,,,,Paginas Amarillas,45,C,phone
Hunt SRL,Mecanizado,consultas@huntsrl.com.ar,+541142404777,,+541142404777,Cnel Burelas 1957 Piso PB,Gerli - Buenos Aires,,,,,,Paginas Amarillas,45,C,phone
Lag Torneria,Mecanizado,luisgonzaleztor@hotmail.com,+541147315179,,+541147315179,España 699,Tigre - Buenos Aires,,,,,,Paginas Amarillas,45,C,phone
Luis Masuco SRL,Mecanizado,luismasucosrl@speedy.com.ar,+541144546362,,+541144546362,S Bolívar 5248,Tablada - Buenos Aires,,,,,,Paginas Amarillas,45,C,phone
Metalvos SRL,Mecanizado,metalvos@metalvos.com.ar,+543364460415,,+543364460415,Av Central 649,San Nicolás - Buenos Aires,,,,,,Paginas Amarillas,45,C,phone
Micolini German - Repuestos para Motos - Venta Mayorista,Mecanizado,german.micolini@gmail.com,+5493516817850,,+5493516817850,Juárez Celman 7315,Córdoba - Cordoba,,,,,,Paginas Amarillas,45,C,phone
Taller Nail Servicios,Mecanizado,juancarlosnail@yahoo.com.ar,+542994470380,,+542994470380,Tte N Lezcano 459,Neuquén - Neuquen,,,,,,Paginas Amarillas,45,C,phone
Torneria Cbc e Hijos en San Justo,Mecanizado,carlobcespedes@hotmail.com,+5491157336187,,+5491157336187,M Cané 4739,San Justo - Buenos Aires,,,,,,Paginas Amarillas,45,C,phone
Torneria Integral Sanchez - Mecanizados Industriales,Mecanizado,mecanizados_tis@hotmail.com,+542922464907,,+542922464907,Rivadavia 450,Coronel Pringles - Buenos Aires,,,,,,Paginas Amarillas,45,C,phone
Torneria Villegas de Sacullo Eduardo,Mecanizado,fer_nando_8@hotmail.com,+541144823196,,+541144823196,T J Villegas 3766 PB 2,San Justo - Buenos Aires,,,,,,Paginas Amarillas,45,C,phone
Ventosa Carlos,Mecanizado,,+5491135542275,,+5491135542275,Av Tomkinson 2010,San Isidro - Buenos Aires,,http://www.mecanizadoscvj.com.ar,,,,Paginas Amarillas,45,C,phone
Abel Membranas,Mediadores,,+541142820446,,+541142820446,Av Santa Fe 38,Lomas de Zamora - Buenos Aires,,http://www.menbranasruben.com.ar,,,,Paginas Amarillas,45,C,phone
Abogados & Mediadores Asociados,Mediadores,estudiopaularamos@hotmail.com,+542234954177,,+542234954177,San Martín 3049 Piso 2,Mar del Plata - Buenos Aires,,,,,,Paginas Amarillas,45,C,phone
Diaz Casenave Elsa Noemi,Mediadores,diazcasenave@arnet.com.ar,+541147844110,,+541147844110,Cdad De La Paz 1340 Piso 1,Colegiales - Ciudad de Buenos Aires,,,,,,Paginas Amarillas,45,C,phone
Dr Jose Luis Policastro,Mediadores,jlpolicastro1@yahoo.com.ar,+541142549683,,+541142549683,Calle 322 1252,Quilmes - Buenos Aires,,,,,,Paginas Amarillas,45,C,phone
Escribana Orgales de Cobo,Mediadores,escribaniacobo@speedy.com.ar,+542954434279,,+542954434279,Alsina 215,Santa Rosa - La Pampa,,,,,,Paginas Amarillas,45,C,phone
Estudio Garay,Mediadores,rita.garay@hotmail.com,+5491151190386,,+5491151190386,Hernan Wineberg 2555 Piso 1,Olivos - Buenos Aires,,,,,,Paginas Amarillas,45,C,phone
Estudio Juridico Centro de Mediacion,Mediadores,dramegodoy@yahoo.com.ar,+541149524627,,+541149524627,Lavalle 1914 Piso 3,Once (Balvanera) - Ciudad de Buenos Aires,,,,,,Paginas Amarillas,45,C,phone
Grupo Pre-Medic SA,Mediadores,,+542304434848,,+542304434848,Rivadavia 378,Pilar - Buenos Aires,,http://www.grupopremedic.com.ar,,,,Paginas Amarillas,45,C,phone
Mr & T Abogados - Mediadores,Mediadores,analiarr@hotmail.com,+541144873803,,+541144873803,Dr I Arieta 2912 Piso 1,Ciudad Evita - Buenos Aires,,,,,,Paginas Amarillas,45,C,phone
Zabaleta Claudina & Alvarez Jorge,Mediadores,clauzabaleta@hotmail.com,+541143727170,,+541143727170,Sarmiento 1848 Piso 6,Once (Balvanera) - Ciudad de Buenos Aires,,,,,,Paginas Amarillas,45,C,phone
Obra Social de Trabajadores de Frutas y Hortalizas,Medicos,mza@osfyhc.com.ar,+542614238440,,+542614238440,Monte Caseros 1147,Mendoza - Mendoza,,,,,,Paginas Amarillas,45,C,phone
Abba Encomiendas,Mensajeria,,+543364496451,,+543364496451,Cepeda 631,San Nicolás - Buenos Aires,,http://www.bernabetransporte.com.ar,,,,Paginas Amarillas,45,C,phone
Almagro Servicios,Mensajeria,,+5491160929032,,+5491160929032,Sarmiento 1881 Piso PB,Once (Balvanera) - Ciudad de Buenos Aires,,http://www.mensajeria-psi.com/,,,,Paginas Amarillas,45,C,phone
Cadeteria la Esperanza,Mensajeria,raimundm@hotmail.com,+5493462595874,,+5493462595874,Italia 201,Venado Tuerto - Santa Fe,,,,,,Paginas Amarillas,45,C,phone
Kilometro Volanteros,Mensajeria,,+5491157817408,,+5491157817408,15 De Nov De 1889 2665 Piso PB,Parque Patricios - Ciudad de Buenos Aires,,www.volanteros.com.ar,,,,Paginas Amarillas,45,C,phone
La Estacion,Mensajeria,info@laestacionweb.com.ar,+541142962709,,+541142962709,E Arana 49,Monte Grande - Buenos Aires,,,,,,Paginas Amarillas,45,C,phone
La Mistica-Logistica Empresarial Mensaj en Moto,Mensajeria,,+541149226116,,+541149226116,Av La Plata 2517,Nueva Pompeya - Ciudad de Buenos Aires,,http://www.lamisticalogistica.com.ar,,,,Paginas Amarillas,45,C,phone
Locutorio Telenueve,Mensajeria,locutoriotelenueve@hotmail.com,+542246422724,,+542246422724,Av 41 902,Santa Teresita - Buenos Aires,,,,,,Paginas Amarillas,45,C,phone
M&D Express,Mensajeria,,+541143261430,,+541143261430,Iturri 1312,Villa Ortuzar - Ciudad de Buenos Aires,,http://www.myd-express.com.ar,,,,Paginas Amarillas,45,C,phone
Mensajeria Albert,Mensajeria,albertodram@hotmail.com,+5491158353907,,+5491158353907,Av Central 354,José León Suárez - Buenos Aires,,,,,,Paginas Amarillas,45,C,phone
Mensajeria Castaño,Mensajeria,tigre_de_1ra@hotmail.com,+5491135378975,,+5491135378975,LA PASCAL S/N 3840,Tortuguitas - Buenos Aires,,,,,,Paginas Amarillas,45,C,phone
Mensajeria Corporativa Cl,Mensajeria,mensajeriacorporativacl@gmail.com,+5491135523237,,+5491135523237,S Ortiz 240,Temperley - Buenos Aires,,,,,,Paginas Amarillas,45,C,phone
Mensajeria Moto4.,Mensajeria,moto4empresarial@gmail.com,+541144437802,,+541144437802,CONSTITUCIÓN 652,Ramos Mejía - Buenos Aires,,,,,,Paginas Amarillas,45,C,phone
Mensajeria Sur,Mensajeria,mensajeriasur@hotmail.com,+542234941310,,+542234941310,Corrientes 2977,Mar del Plata - Buenos Aires,,,,,,Paginas Amarillas,45,C,phone
Mensajeria Yoel,Mensajeria,mensajeria.yoel@gmail.com,+5491157250621,,+5491157250621,M A Ocampo 2274,Hurlingham - Buenos Aires,,,,,,Paginas Amarillas,45,C,phone
Moto Mensajeria Shalom,Mensajeria,motomensajeriashalom@hotmail.com,+5491166297214,,+5491166297214,General Balcarce 1537,San Miguel - Buenos Aires,,,,,,Paginas Amarillas,45,C,phone
Motonorte,Mensajeria,feredmunds@motonorte.com.ar,+541147669229,,+541147669229,Av B Ader 499,Boulogne Sur Mer - Buenos Aires,,,,,,Paginas Amarillas,45,C,phone
Motosur Mensajeria Empresarial,Mensajeria,surmotosmensajeria@gmail.com,+541142628533,,+541142628533,Av San Martín 3820,Remedios de Escalada - Buenos Aires,,,,,,Paginas Amarillas,45,C,phone
Pb Moto Mensajeria,Mensajeria,pbmotomensajeria@outlook.com,+5491152283074,,+5491152283074,Newton 908,Morón - Buenos Aires,,,,,,Paginas Amarillas,45,C,phone
Pro&Mar SRL,Mensajeria,,+541120444907,,+541120444907,Av Pachecco 2170,Don Torcuato - Buenos Aires,,http://www.proymar.com.ar/,,,,Paginas Amarillas,45,C,phone
Rodolfo Ariel Dominguez,Mensajeria,info@e-techzonearg.com,+5491127735373,,+5491127735373,Comb De San Lorenzo 1057,Grand Bourg - Buenos Aires,,,,,,Paginas Amarillas,45,C,phone
Servicio de Moto Mensajeria,Mensajeria,juan.carraturo@hotmail.com,+5491126920504,,+5491126920504,M Ibarrola 4441,San Justo - Buenos Aires,,,,,,Paginas Amarillas,45,C,phone
Al Divino Boton,Merceria,anyrisolia@hotmail.com,+5491153377150,,+5491153377150,España 471,Capilla del Señor - Buenos Aires,,,,,,Paginas Amarillas,45,C,phone
Ar-Dur Distribuidor de Hilos,Merceria,info@ardur.com.ar,+541149516666,,+541149516666,Azcuénaga 175,Once (Balvanera) - Ciudad de Buenos Aires,,,,,,Paginas Amarillas,45,C,phone
El Telon,Merceria,eltelontornquist@hotmail.com,+542914940061,,+542914940061,Güemes 85 Piso PB,Tornquist - Buenos Aires,,,,,,Paginas Amarillas,45,C,phone
Fx Buttons,Merceria,fxbuttons@yahoo.com.ar,+541144422671,,+541144422671,B°AUTOPISTA Piso 3,Tapiales - Buenos Aires,,,,,,Paginas Amarillas,45,C,phone
Jorge Chopourian SRL,Merceria,jorgechopourian537@yahoo.com.ar,+541149611407,,+541149611407,Larrea 537,Once (Balvanera) - Ciudad de Buenos Aires,,,,,,Paginas Amarillas,45,C,phone
Lo de Moni,Merceria,monika_lingerie@hotmail.com,+5492236879920,,+5492236879920,Av Ant Argentina 2874,Mar del Plata - Buenos Aires,,,,,,Paginas Amarillas,45,C,phone
Maquineria 9,Merceria,,+541147465019,,+541147465019,Av Avellaneda 3185,San Fernando - Buenos Aires,,http://www.maquineria9.com.ar,,,,Paginas Amarillas,45,C,phone
Merceria Atlantis,Merceria,atlantis@gmail.com,+542262424340,,+542262424340,Diag San Martín 639,Necochea - Buenos Aires,,,,,,Paginas Amarillas,45,C,phone
Merceria la Aguja,Merceria,casablanca8@hotmail.com,+542234936644,,+542234936644,La Rioja 1765,Mar del Plata - Buenos Aires,,,,,,Paginas Amarillas,45,C,phone
Merceria Puntos y Puntadas,Merceria,martagilberto@hotmail.com,+542274430773,,+542274430773,25 De Mayo 707,Carlos Spegazzini - Buenos Aires,,,,,,Paginas Amarillas,45,C,phone
Mercerias Liliana,Merceria,lilianasenger_@hotmail.com,+542204840575,,+542204840575,Noguera 37,San Antonio de Padua - Buenos Aires,,,,,,Paginas Amarillas,45,C,phone
Moda 11,Merceria,elolo4@hotmail.com,+541149515895,,+541149515895,Lavalle 2296,Once (Balvanera) - Ciudad de Buenos Aires,,,,,,Paginas Amarillas,45,C,phone
Tienda de Costura Local 2,Merceria,natalia.rusconi.nr@gmail.com,+5492617639329,,+5492617639329,Viamonte 5227,Chacras de Coria - Mendoza,,,,,,Paginas Amarillas,45,C,phone
Antar SRL,Metalurgica,,+541143829345,,+541143829345,Tte Gral J D Perón 1678,Centro (San Nicolás) - Ciudad de Buenos Aires,,http://www.antarsrl.com.ar,,,,Paginas Amarillas,45,C,phone
Argen Max,Metalurgica,,+541148462569,,+541148462569,Constituyentes 3390,Don Torcuato - Buenos Aires,,http://www.argenmaxingenieria.com.ar,,,,Paginas Amarillas,45,C,phone
Gama 2 SA,Metalurgica,,+541148411611,,+541148411611,Entre Ríos 6626,Loma Hermosa - Buenos Aires,,http://www.gama2.com.ar,,,,Paginas Amarillas,45,C,phone
Implementos Agricolas Ambroggio,Metalurgica,metalurgicanivello@hotmail.com,+543534899148,,+543534899148,Ruta 158 S/N,La Playosa - Cordoba,,,,,,Paginas Amarillas,45,C,phone
Industria Metalurgica Omega,Metalurgica,info@omegasolarisa.com.ar,+543401422775,,+543401422775,Italia 420,El Trébol - Santa Fe,,,,,,Paginas Amarillas,45,C,phone
Industrialagos,Metalurgica,,+543402490806,,+543402490806,L De La Torre 636,General Lagos - Santa Fe,,http://www.industrialagos.com,,,,Paginas Amarillas,45,C,phone
Leval SA,Metalurgica,,+543364423817,,+543364423817,Av Moreno 802,San Nicolás - Buenos Aires,,http://www.levalsa.com.ar,,,,Paginas Amarillas,45,C,phone
Luz y Fuerza Sindicato Trenque Lauquen,Metalurgica,sechacienda@sind-luzyfuerza-cap.org.ar,+542392431327,,+542392431327,9 De Julio 411,Trenque Lauquen - Buenos Aires,,,,,,Paginas Amarillas,45,C,phone
Mannferro SA,Metalurgica,mannferro@gmail.com,+543446426161,,+543446426161,Av A Del Valle 1159,Gualeguaychú - Entre Rios,,,,,,Paginas Amarillas,45,C,phone
